bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,author_id,language_id,publisher_id
13621,Death Note  Vol. 7: Zero (Death Note  #7),Takeshi Obata,4.43,1421506289,9781421506289,eng,211,18321,586,9/5/2006,VIZ Media,862,1,159
13621,Death Note  Vol. 7: Zero (Death Note  #7),Alexis Kirsch,4.43,1421506289,9781421506289,eng,211,18321,586,9/5/2006,VIZ Media,3342,1,159
13622,Death Note  Vol. 9: Contact (Death Note  #9),Tsugumi Ohba,4.21,1421506300,9781421506302,eng,193,13472,363,1/2/2007,VIZ Media,861,1,159
13622,Death Note  Vol. 9: Contact (Death Note  #9),Takeshi Obata,4.21,1421506300,9781421506302,eng,193,13472,363,1/2/2007,VIZ Media,862,1,159
13622,Death Note  Vol. 9: Contact (Death Note  #9),Tetsuichiro Miyaki,4.21,1421506300,9781421506302,eng,193,13472,363,1/2/2007,VIZ Media,3340,1,159
13623,Death Note  Vol. 10: Deletion (Death Note  #10),Tsugumi Ohba,4.22,142151155X,9781421511559,eng,188,12461,325,3/6/2007,VIZ Media,861,1,159
13623,Death Note  Vol. 10: Deletion (Death Note  #10),Takeshi Obata,4.22,142151155X,9781421511559,eng,188,12461,325,3/6/2007,VIZ Media,862,1,159
13623,Death Note  Vol. 10: Deletion (Death Note  #10),Tetsuichiro Miyaki,4.22,142151155X,9781421511559,eng,188,12461,325,3/6/2007,VIZ Media,3340,1,159
13624,The Worm Ouroboros,E.R. Eddison,3.71,0486447405,9780486447407,eng,446,2956,239,4/28/2006,Dover Publications,3343,1,58
13624,The Worm Ouroboros,Keith Henderson,3.71,0486447405,9780486447407,eng,446,2956,239,4/28/2006,Dover Publications,3344,1,58
13625,Mistress of Mistresses: A Vision of Zimiamvia (The Zimiamvian Trilogy  #1),E.R. Eddison,3.64,034527220X,9780345272201,eng,405,26,6,12/12/1977,Del Rey Books,3343,1,4
13625,Mistress of Mistresses: A Vision of Zimiamvia (The Zimiamvian Trilogy  #1),Gerald Ravenscourt Hayes,3.64,034527220X,9780345272201,eng,405,26,6,12/12/1977,Del Rey Books,3345,1,4
13625,Mistress of Mistresses: A Vision of Zimiamvia (The Zimiamvian Trilogy  #1),Keith Henderson,3.64,034527220X,9780345272201,eng,405,26,6,12/12/1977,Del Rey Books,3344,1,4
13628,The Mezentian Gate,E.R. Eddison,3.6,0345272218,9780345272218,eng,275,134,5,4/12/1978,Del Rey,3343,1,97
13629,The Mythical Man-Month: Essays on Software Engineering,Frederick P. Brooks Jr.,4.05,0201835959,9780201835953,eng,322,9395,616,8/12/1995,Addison-Wesley Professional,3346,1,453
13630,Museum of Terror  Vol. 1: Tomie 1,Junji Ito,4.09,1593075421,9781593075422,eng,375,1444,83,8/8/2006,Dark Horse Comics,3347,1,725
13630,Museum of Terror  Vol. 1: Tomie 1,伊藤潤二,4.09,1593075421,9781593075422,eng,375,1444,83,8/8/2006,Dark Horse Comics,3348,1,725
13630,Museum of Terror  Vol. 1: Tomie 1,Naomi Kokubo,4.09,1593075421,9781593075422,eng,375,1444,83,8/8/2006,Dark Horse Comics,3349,1,725
13631,Museum of Terror  Vol. 2: Tomie 2,Junji Ito,4.11,1593076126,9781593076122,eng,376,911,33,9/19/2006,Dark Horse Manga,3347,1,636
13631,Museum of Terror  Vol. 2: Tomie 2,伊藤潤二,4.11,1593076126,9781593076122,eng,376,911,33,9/19/2006,Dark Horse Manga,3348,1,636
13631,Museum of Terror  Vol. 2: Tomie 2,Naomi Kokubo,4.11,1593076126,9781593076122,eng,376,911,33,9/19/2006,Dark Horse Manga,3349,1,636
13632,Museum of Terror  Vol. 3: The Long Hair in the Attic,Junji Ito,4.12,1593076398,9781593076399,eng,392,628,26,11/21/2006,Dark Horse Manga,3347,1,636
13632,Museum of Terror  Vol. 3: The Long Hair in the Attic,伊藤潤二,4.12,1593076398,9781593076399,eng,392,628,26,11/21/2006,Dark Horse Manga,3348,1,636
13633,Tomie 1  富江,Junji Ito,3.94,1588990842,9781588990846,eng,248,900,38,4/4/2005,ComicsOne Corporation,3347,1,984
13633,Tomie 1  富江,伊藤潤二,3.94,1588990842,9781588990846,eng,248,900,38,4/4/2005,ComicsOne Corporation,3348,1,984
13634,Tomie 2  富江 Part 2,Junji Ito,3.86,1588990850,9781588990853,eng,247,521,32,4/4/2005,ComicsOne Corporation,3347,1,984
13634,Tomie 2  富江 Part 2,伊藤潤二,3.86,1588990850,9781588990853,eng,247,521,32,4/4/2005,ComicsOne Corporation,3348,1,984
13638,Hana Yori Dango: Le jeu da la fin du monde 1 (Boys Over Flowers  #1),Yōko Kamio,4.11,2723441784,9782723441780,fre,212,26,3,3/5/2003,Glénat,3350,2,356
13638,Hana Yori Dango: Le jeu da la fin du monde 1 (Boys Over Flowers  #1),神尾葉子,4.11,2723441784,9782723441780,fre,212,26,3,3/5/2003,Glénat,3351,2,356
13639,Hana Yori Dango 3 (Boys Over Flowers  #3),Yōko Kamio,4.12,2723442314,9782723442312,fre,185,10,0,6/18/2003,Glénat,3350,2,356
13639,Hana Yori Dango 3 (Boys Over Flowers  #3),神尾葉子,4.12,2723442314,9782723442312,fre,185,10,0,6/18/2003,Glénat,3351,2,356
13640,Hana Yori Dango 2 (Boys Over Flowers  #2),Yōko Kamio,4.12,2723442306,9782723442305,fre,171,12,0,5/14/2003,Glénat,3350,2,356
13640,Hana Yori Dango 2 (Boys Over Flowers  #2),神尾葉子,4.12,2723442306,9782723442305,fre,171,12,0,5/14/2003,Glénat,3351,2,356
13647,Voices (Annals of the Western Shore  #2),Ursula K. Le Guin,3.88,0152056785,9780152056780,eng,341,3493,306,9/1/2006,Harcourt,749,1,233
13648,Gifts (Annals of the Western Shore  #1),Ursula K. Le Guin,3.7,0152051244,9780152051242,eng,286,6666,606,4/1/2006,Harcourt,749,1,233
13649,Lao Tzu: Tao Te Ching: A Book about the Way and the Power of the Way,Lao Tzu,4.3,1570623953,9781570623950,eng,125,800,91,10/20/1998,Shambhala,3352,1,22
13649,Lao Tzu: Tao Te Ching: A Book about the Way and the Power of the Way,Ursula K. Le Guin,4.3,1570623953,9781570623950,eng,125,800,91,10/20/1998,Shambhala,749,1,22
13649,Lao Tzu: Tao Te Ching: A Book about the Way and the Power of the Way,J.P. Seaton,4.3,1570623953,9781570623950,eng,125,800,91,10/20/1998,Shambhala,3353,1,22
13650,The Wave in the Mind: Talks and Essays on the Writer  the Reader and the Imagination,Ursula K. Le Guin,4.3,1590300068,9781590300060,eng,314,1044,164,2/17/2004,Shambhala,749,1,22
13651,The Dispossessed,Ursula K. Le Guin,4.22,0061054887,9780061054884,eng,387,64196,3525,10/20/1994,HarperVoyager,749,1,445
13653,Five Complete Novels,Ursula K. Le Guin,4.13,0517480107,9780517480106,eng,579,58,13,9/4/1985,Random House,749,1,6
13654,Tehanu (Earthsea Cycle  #4),Ursula K. Le Guin,3.94,0689845332,9780689845338,eng,281,1269,93,9/1/2001,Aladdin Paperbacks,749,1,858
13657,Changing Planes,Ursula K. Le Guin,3.83,0441012248,9780441012244,eng,239,3489,335,8/1/2005,Ace,749,1,98
13658,The Other Wind (Earthsea Cycle  #6),Ursula K. Le Guin,4.12,044101125X,9780441011254,eng,211,14393,635,9/30/2003,Ace Books,749,1,42
13658,The Other Wind (Earthsea Cycle  #6),Samuel Roukin,4.12,044101125X,9780441011254,eng,211,14393,635,9/30/2003,Ace Books,3354,1,42
13659,Tales from Earthsea (Earthsea Cycle  #5),Ursula K. Le Guin,4.04,0441011241,9780441011247,eng,280,14549,468,10/28/2003,Ace,749,1,98
13660,Jane on Her Own (Catwings  #4),Ursula K. Le Guin,4.17,0439551927,9780439551922,eng,48,1322,87,10/1/2006,Orchard Books (NY),749,1,755
13660,Jane on Her Own (Catwings  #4),S.D. Schindler,4.17,0439551927,9780439551922,eng,48,1322,87,10/1/2006,Orchard Books (NY),951,1,755
13661,Tehanu (Earthsea Cycle  #4),Ursula K. Le Guin,3.94,1416509631,9781416509639,eng,281,26096,1053,11/23/2004,Pocket Books,749,1,99
13662,The Tombs of Atuan (Earthsea Cycle  #2),Ursula K. Le Guin,4.09,0689845367,9780689845369,eng,180,73161,1922,9/1/2001,Gallery,749,1,985
13662,The Tombs of Atuan (Earthsea Cycle  #2),Ursula K. Le Guin,4.09,0689845367,9780689845369,eng,180,73161,1922,9/1/2001,Saga Press,749,1,986
13662,The Tombs of Atuan (Earthsea Cycle  #2),Margot Paronis,4.09,0689845367,9780689845369,eng,180,73161,1922,9/1/2001,Gallery,3355,1,985
13662,The Tombs of Atuan (Earthsea Cycle  #2),Margot Paronis,4.09,0689845367,9780689845369,eng,180,73161,1922,9/1/2001,Saga Press,3355,1,986
13664,Catwings (Catwings #1),Ursula K. Le Guin,4.09,0439551897,9780439551892,eng,40,6598,600,5/1/2003,Orchard Books (NY),749,1,755
13664,Catwings (Catwings #1),S.D. Schindler,4.09,0439551897,9780439551892,eng,40,6598,600,5/1/2003,Orchard Books (NY),951,1,755
13666,Wonderful Alexander and the Catwings,Ursula K. Le Guin,4.13,053106851X,9780531068519,eng,42,21,1,9/1/1994,Orchard Books (NY),749,1,755
13666,Wonderful Alexander and the Catwings,S.D. Schindler,4.13,053106851X,9780531068519,eng,42,21,1,9/1/1994,Orchard Books (NY),951,1,755
13667,The Farthest Shore (Earthsea Cycle  #3),Ursula K. Le Guin,4.12,141650964X,9781416509646,eng,259,79809,1224,11/1/2004,Gallery Books,749,1,172
13674,The Life and Games of Mikhail Tal,Mikhail Tal,4.52,1857442024,9781857442021,eng,496,442,24,7/1/1997,Everyman Chess,3356,1,987
13674,The Life and Games of Mikhail Tal,Iakov Damsky,4.52,1857442024,9781857442021,eng,496,442,24,7/1/1997,Everyman Chess,3357,1,987
13674,The Life and Games of Mikhail Tal,Kenneth P. Neat,4.52,1857442024,9781857442021,eng,496,442,24,7/1/1997,Everyman Chess,3358,1,987
13677,Tal-Botvinnik 1960,Mikhail Tal,4.55,1888690089,9781888690088,eng,220,161,12,7/3/2001,Russell Enterprises,3356,1,988
13677,Tal-Botvinnik 1960,Hanon W. Russell,4.55,1888690089,9781888690088,eng,220,161,12,7/3/2001,Russell Enterprises,3359,1,988
13688,Don Quixote,Miguel De Cervantes Saavedra,3.87,0140449094,9780140449099,eng,1056,335,52,1/30/2003,Penguin Books,1065,1,55
13688,Don Quixote,John Rutherford,3.87,0140449094,9780140449099,eng,1056,335,52,1/30/2003,Penguin Books,1066,1,55
13719,Cromartie High School  Vol. 06,Eiji Nonaka,4.21,1413902626,9781413902624,eng,176,61,4,6/6/2006,ADV Manga,3360,1,989
13719,Cromartie High School  Vol. 06,Brendan Frayne,4.21,1413902626,9781413902624,eng,176,61,4,6/6/2006,ADV Manga,3361,1,989
13720,Cromartie High School  Vol. 05,Eiji Nonaka,4.28,1413902618,9781413902617,eng,168,63,2,3/21/2006,ADV Manga,3360,1,989
13720,Cromartie High School  Vol. 05,Brendan Frayne,4.28,1413902618,9781413902617,eng,168,63,2,3/21/2006,ADV Manga,3361,1,989
13722,Cromartie High School  Vol. 01,Eiji Nonaka,4.0,141390257X,9781413902570,eng,158,393,41,3/1/2005,ADV Manga,3360,1,989
13722,Cromartie High School  Vol. 01,Brendan Frayne,4.0,141390257X,9781413902570,eng,158,393,41,3/1/2005,ADV Manga,3361,1,989
13724,Cromartie High School  Vol. 02,Eiji Nonaka,4.19,1413902588,9781413902587,eng,161,134,9,6/14/2005,ADV Manga,3360,1,989
13724,Cromartie High School  Vol. 02,Brendan Frayne,4.19,1413902588,9781413902587,eng,161,134,9,6/14/2005,ADV Manga,3361,1,989
13727,Bleach  Volume 16,Tite Kubo,4.34,1421506149,9781421506142,eng,208,5763,75,12/5/2006,VIZ Media,860,1,159
13728,Bleach  Volume 13,Tite Kubo,4.36,1421506114,9781421506111,eng,208,6371,85,6/6/2006,VIZ Media,860,1,159
13729,Bleach  Volume 10,Tite Kubo,4.28,1421500817,9781421500812,eng,208,7037,81,12/6/2005,VIZ Media,860,1,159
13730,Bleach  Volume 18,Tite Kubo,4.34,1421510421,9781421510422,eng,208,7781,70,4/3/2007,VIZ Media,860,1,159
13731,Bleach  Volume 17,Tite Kubo,4.35,1421510413,9781421510415,eng,208,6250,60,2/6/2007,VIZ Media,860,1,159
13733,Bleach  Volume 19,Tite Kubo,4.36,142151043X,9781421510439,eng,216,5922,81,6/5/2007,VIZ Media,860,1,159
13735,Bleach  Volume 20,Tite Kubo,4.36,1421510448,9781421510446,eng,216,5648,76,8/7/2007,VIZ Media,860,1,159
13737,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),Fuyumi Ono,4.2,1598169467,9781598169461,eng,464,2504,172,3/13/2007,TokyoPop,3362,1,990
13737,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),小野 不由美,4.2,1598169467,9781598169461,eng,464,2504,172,3/13/2007,TokyoPop,3363,1,990
13737,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),Akihiro Yamada,4.2,1598169467,9781598169461,eng,464,2504,172,3/13/2007,TokyoPop,3364,1,990
13737,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),山田 章博,4.2,1598169467,9781598169461,eng,464,2504,172,3/13/2007,TokyoPop,3365,1,990
13737,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),Elye J. Alexander,4.2,1598169467,9781598169461,eng,464,2504,172,3/13/2007,TokyoPop,3366,1,990
13737,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),Alexander O. Smith,4.2,1598169467,9781598169461,eng,464,2504,172,3/13/2007,TokyoPop,3367,1,990
13739,Twelve Fair Kingdoms,Suzette Haden Elgin,3.99,0425058506,9780425058503,eng,195,141,10,3/1/1983,Berkley,3368,1,520
13741,Crest of the Stars 2: A Modest War  (Seikai no Monshou  #2),Hiroyuki Morioka,4.11,1598165763,9781598165760,eng,222,135,5,1/1/2007,TokyoPop,3369,1,990
13743,Crest of the Stars 3: Return to a Strange World  (Seikai no Monshou  #3),Hiroyuki Morioka,4.25,1598165771,9781598165777,eng,203,128,3,5/1/2007,TokyoPop,3369,1,990
13746,Julie and Julia: My Year of Cooking Dangerously,Julie Powell,3.7,0316013269,9780316013260,eng,307,2261,537,9/7/2006,Back Bay Books,3370,1,106
13747,Julie and Julia: 365 Days  524 Recipes  1 Tiny Apartment Kitchen,Julie Powell,3.7,031610969X,9780316109697,eng,310,136123,5852,9/1/2005,Little Brown,3370,1,199
13752,The Master of Go,Yasunari Kawabata,3.84,0679761063,9780679761068,eng,189,2821,199,5/28/1996,Vintage,3371,1,32
13752,The Master of Go,Edward G. Seidensticker,3.84,0679761063,9780679761068,eng,189,2821,199,5/28/1996,Vintage,1849,1,32
13759,Conrad's Fate (Chrestomanci  #5),Diana Wynne Jones,4.05,0060747455,9780060747459,eng,400,8080,336,5/9/2006,Greenwillow Books,1701,1,95
13762,Rocketman: Astronaut Pete Conrad's Incredible Ride to the Moon and Beyond,Nancy Conrad,4.08,045121837X,9780451218377,eng,301,26,4,5/1/2006,New American Library,3372,1,228
13762,Rocketman: Astronaut Pete Conrad's Incredible Ride to the Moon and Beyond,Howard A. Klausner,4.08,045121837X,9780451218377,eng,301,26,4,5/1/2006,New American Library,3373,1,228
13762,Rocketman: Astronaut Pete Conrad's Incredible Ride to the Moon and Beyond,Buzz Aldrin,4.08,045121837X,9780451218377,eng,301,26,4,5/1/2006,New American Library,3374,1,228
13764,Red River  Vol. 14 (Red River  #14),Chie Shinohara,4.44,1421505568,9781421505565,eng,191,1030,13,9/12/2006,VIZ Media,3375,1,159
13765,Red River  Vol. 15 (Red River  #15),Chie Shinohara,4.45,1421505576,9781421505572,eng,191,1007,13,11/1/2006,VIZ Media,3375,1,159
13767,Red River  Vol. 16 (Red River  #16),Chie Shinohara,4.45,1421505584,9781421505589,eng,191,999,13,1/1/2007,VIZ Media,3375,1,159
13769,Red River  Vol. 17 (Red River  #17),Chie Shinohara,4.44,1421509970,9781421509976,eng,189,984,10,4/10/2007,VIZ Media,3375,1,159
13783,Tramps Like Us  Volume 8,Yayoi Ogawa,4.3,1595324380,9781595324382,eng,192,611,14,2/7/2006,TokyoPop,3376,1,990
13784,Tramps Like Us  Volume 9,Yayoi Ogawa,4.32,1595324399,9781595324399,eng,185,562,11,6/1/2006,TokyoPop,3376,1,990
13785,Tramps Like Us  Volume 11,Yayoi Ogawa,4.28,1598161989,9781598161984,eng,182,478,12,2/1/2007,TokyoPop,3376,1,990
13786,Tramps Like Us  Volume 12,Yayoi Ogawa,4.37,1598161997,9781598161991,eng,179,497,9,6/1/2007,TokyoPop,3376,1,990
13793,きみはペット 11 [Kimi wa Petto 11],Yayoi Ogawa,4.28,4063405141,9784063405149,jpn,184,6,0,11/12/2004,講談社,3376,8,983
13793,きみはペット 11 [Kimi wa Petto 11],小川 彌生,4.28,4063405141,9784063405149,jpn,184,6,0,11/12/2004,講談社,3377,8,983
13797,Suki's Kimono,Chieri Uegaki,4.19,1553377524,9781553377528,eng,32,645,123,9/1/2005,Kids Can Press,3378,1,991
13797,Suki's Kimono,Stéphane Jorisch,4.19,1553377524,9781553377528,eng,32,645,123,9/1/2005,Kids Can Press,3379,1,991
13800,The Interpreter,Suki Kim,3.56,0312422245,9780312422240,eng,304,976,106,1/1/2004,St. Martins Press,3380,1,397
13806,The Thousandfold Thought (The Prince of Nothing  #3),R. Scott Bakker,3.93,158567883X,9781585678839,eng,560,8716,228,1/30/2007,Harry N. Abrams,3381,1,965
13807,Flight of the Nighthawks (The Darkwar Saga  #1),Raymond E. Feist,3.96,0060792787,9780060792787,eng,368,9698,110,4/11/2006,HarperVoyager,3382,1,445
13812,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist,4.17,0553564943,9780553564945,eng,485,73396,1367,1/1/1994,Bantam Spectra,3382,1,447
13814,Into a Dark Realm (The Darkwar Saga  #2),Raymond E. Feist,4.0,0060792809,9780060792800,eng,319,9291,97,3/27/2007,EOS,3382,1,968
13820,Manna from Heaven,Roger Zelazny,3.95,0809530953,9780809530953,eng,255,337,10,5/29/2006,Wildside Press,3383,1,512
13820,Manna from Heaven,Scott Zrubeck,3.95,0809530953,9780809530953,eng,255,337,10,5/29/2006,Wildside Press,3384,1,512
13820,Manna from Heaven,Steven Brust,3.95,0809530953,9780809530953,eng,255,337,10,5/29/2006,Wildside Press,3385,1,512
13821,Lord of Light,Roger Zelazny,4.1,0060567236,9780060567231,eng,296,23392,1104,3/30/2010,HarperVoyager,3383,1,445
13823,Roger Zelazny's To Rule in Amber (The Dawn of Amber  #3),John Gregory Betancourt,3.77,1596871326,9781596871328,eng,310,753,13,10/1/2005,iBooks,287,1,767
13823,Roger Zelazny's To Rule in Amber (The Dawn of Amber  #3),Roger Zelazny,3.77,1596871326,9781596871328,eng,310,753,13,10/1/2005,iBooks,3383,1,767
13829,Terrier (Beka Cooper  #1),Tamora Pierce,4.15,037581468X,9780375814686,eng,581,56973,1623,10/24/2006,Random House,3386,1,6
13831,Alanna: The First Adventure (Song of the Lioness  #1),Tamora Pierce,4.26,0689878559,9780689878558,eng,274,101059,3815,1/1/2005,Simon Pulse,3386,1,912
13832,Young Warriors: Stories of Strength,Tamora Pierce,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3386,1,6
13832,Young Warriors: Stories of Strength,Josepha Sherman,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3387,1,6
13832,Young Warriors: Stories of Strength,Margaret Mahy,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3388,1,6
13832,Young Warriors: Stories of Strength,Lesley Mcbain,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3389,1,6
13832,Young Warriors: Stories of Strength,Mike Resnick,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,1483,1,6
13832,Young Warriors: Stories of Strength,Bruce Rogers,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3390,1,6
13832,Young Warriors: Stories of Strength,Pamela F. Service,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3391,1,6
13832,Young Warriors: Stories of Strength,Jan Stirling,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3392,1,6
13832,Young Warriors: Stories of Strength,Holly Black,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3393,1,6
13832,Young Warriors: Stories of Strength,Doranna Durgin,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3394,1,6
13832,Young Warriors: Stories of Strength,India Edghill,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3395,1,6
13832,Young Warriors: Stories of Strength,Rosemary Edghill,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3396,1,6
13832,Young Warriors: Stories of Strength,Esther M. Friesner,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3397,1,6
13832,Young Warriors: Stories of Strength,Laura Anne Gilman,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3398,1,6
13832,Young Warriors: Stories of Strength,Janis Ian,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3399,1,6
13832,Young Warriors: Stories of Strength,Brett Hartinge,3.91,0375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,3400,1,6
13833,Emperor Mage (Immortals  #3),Tamora Pierce,4.29,1416903372,9781416903376,eng,358,49912,615,6/1/2005,Simon Pulse,3386,1,912
13834,The Realms of the Gods (Immortals  #4),Tamora Pierce,4.32,141690817X,9781416908173,eng,347,46937,665,1/1/2006,Simon Pulse,3386,1,912
13835,In the Hand of the Goddess (Song of the Lioness  #2),Tamora Pierce,4.24,0689878567,9780689878565,eng,264,77540,1396,1/1/2005,Simon Pulse,3386,1,912
13836,Wild Magic (Immortals  #1),Tamora Pierce,4.32,1416903437,9781416903437,eng,362,61677,1448,6/1/2005,Simon Pulse,3386,1,912
13837,Lioness Rampant (Song of the Lioness  #4),Tamora Pierce,4.28,0689878575,9780689878572,eng,384,72386,1230,1/1/2005,Simon Pulse,3386,1,912
13839,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,4.06,0375760393,9780375760396,eng,297,39680,2780,5/28/2002,Random House Trade Paperbacks,1085,1,136
13842,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,4.06,1596590939,9781596590939,eng,0,117,36,5/21/2007,Your Coach Digital,1085,1,992
13842,The Botany of Desire: A Plant's-Eye View of the World,Scott Brick,4.06,1596590939,9781596590939,eng,0,117,36,5/21/2007,Your Coach Digital,697,1,992
13845,More Milly Molly Mandy,Joyce Lankester Brisley,4.12,0753453347,9780753453346,eng,224,846,17,9/1/1999,Kingfisher,3401,1,37
13847,Essence and Alchemy: A Natural History of Perfume,Mandy Aftel,4.09,1586857029,9781586857028,eng,256,459,37,1/31/2007,Gibbs Smith,3402,1,604
13853,The Lion  the Witch and the Wardrobe,C.S. Lewis,4.21,0060530839,9780060530839,eng,112,381,19,11/4/2003,HarperCollinsPublishers,2819,1,121
